,Transaction ID,Date,Product,Source,Count of Sessions,Quantity,Product Revenue,Landing Page,Device Category
6685,#8026,20180314,Accessory,google,2,1,$99.00,/pages/europe,desktop
6686,#8026,20180314,Accessory,google,2,1,$149.00,/pages/europe,desktop
6687,#8026,20180314,Accessory,google,2,4,$80.00,/pages/europe,desktop
6688,#8026,20180314,Boat C,google,2,1,"$2,499.00",/pages/europe,desktop
6689,#8027,20180314,Accessory,yahoo,3,1,$30.00,/pages/faqs,desktop
6690,#8022,20180313,Accessory,google,3,1,$30.00,/products/replacement-seamchannels,desktop
6691,#8023,20180313,Accessory,google,1,1,$65.00,/products/beach-lt,desktop
6692,#8023,20180313,Accessory,google,1,1,$25.00,/products/beach-lt,desktop
6693,#8018,20180312,Accessory,google,3,3,$597.00,/checkout/contact_information,desktop
6694,#8018,20180312,Accessory,google,3,3,$297.00,/checkout/contact_information,desktop
6695,#8018,20180312,Boat A,google,3,1,"$1,599.00",/checkout/contact_information,desktop
6696,#8018,20180312,Boat B,google,3,2,"$2,598.00",/checkout/contact_information,desktop
6697,#8019,20180312,Accessory,google,1,1,$30.00,/collections/replacementparts,desktop
6698,#8020,20180312,Boat A,bing,2,1,"$1,399.00",/products/bay-st,desktop
6699,#8021,20180312,Accessory,google,1,1,$30.00,/,desktop
6700,#8017,20180311,Accessory,google,19,1,$70.00,/products/beach-lt,mobile
6701,#8013,20180310,Accessory,google,4,1,$99.00,/,desktop
6702,#8014,20180310,Accessory,yahoo,2,1,$25.00,/,desktop
6703,#8014,20180310,Accessory,yahoo,2,1,$20.00,/,desktop
6704,#8015,20180310,Accessory,google,1,1,$25.00,/products/repair-kit,desktop
6705,#8016,20180310,Accessory,affirm.com,4,1,$70.00,/checkout/thank_you,desktop
6706,#8016,20180310,Accessory,affirm.com,4,1,$199.00,/checkout/thank_you,desktop
6707,#8016,20180310,Accessory,affirm.com,4,1,$99.00,/checkout/thank_you,desktop
6708,#8016,20180310,Accessory,affirm.com,4,1,$99.00,/checkout/thank_you,desktop
6709,#8016,20180310,Boat B,affirm.com,4,1,"$1,299.00",/checkout/thank_you,desktop
6710,#8010,20180309,Boat A,facebook,2,1,"$1,399.00",/checkout/shipping,desktop
6711,#8011,20180309,Accessory,google,7,2,$50.00,/,desktop
6712,#8012,20180309,Accessory,affirm.com,2,1,$199.00,/checkout/thank_you,desktop
6713,#8012,20180309,Accessory,affirm.com,2,1,$99.00,/checkout/thank_you,desktop
6714,#8012,20180309,Accessory,affirm.com,2,1,$99.00,/checkout/thank_you,desktop
6715,#8012,20180309,Boat B,affirm.com,2,1,"$1,299.00",/checkout/thank_you,desktop
6716,#8004,20180308,Accessory,Listrak,3,1,$199.00,/products/essentials?trk_msg=J0LVCPKQ2BK433L53MMN761DMC&trk_contact=5C9TO1VK71B10S21NM1A736EKK&trk_sid=1HP4DPSN8P74F4HRUNQFUBRURG,desktop
6717,#8004,20180308,Accessory,Listrak,3,1,$25.00,/products/essentials?trk_msg=J0LVCPKQ2BK433L53MMN761DMC&trk_contact=5C9TO1VK71B10S21NM1A736EKK&trk_sid=1HP4DPSN8P74F4HRUNQFUBRURG,desktop
6718,#8006,20180308,Accessory,(direct),1,1,$30.00,/,desktop
6719,#8007,20180308,Accessory,us.search.yahoo.com,1,1,$70.00,/products/oru-float-bags,desktop
6720,#8008,20180308,Boat A,affirm.com,2,1,"$1,599.00",/checkout/thank_you,desktop
6721,#8003,20180307,Accessory,(direct),1,1,$430.00,/checkout/contact_information,desktop
6722,#8000,20180305,Accessory,google,2,1,$99.00,/checkout/contact_information,desktop
6723,#8001,20180305,Accessory,google,2,1,$220.00,/products/fishing-kit,desktop
6724,#8001,20180305,Accessory,google,2,1,$25.00,/products/fishing-kit,desktop
6725,#7998,20180303,Accessory,s2.socialannex.com,11,1,$199.00,/pages/refer-a-friend-invite-coupon-code,mobile
6726,#7998,20180303,Accessory,s2.socialannex.com,11,1,$99.00,/pages/refer-a-friend-invite-coupon-code,mobile
6727,#7998,20180303,Accessory,s2.socialannex.com,11,1,$99.00,/pages/refer-a-friend-invite-coupon-code,mobile
6728,#7998,20180303,Boat B,s2.socialannex.com,11,1,"$1,299.00",/pages/refer-a-friend-invite-coupon-code,mobile
6729,#7996,20180302,Accessory,Listrak,4,2,$298.00,/?trk_msg=K1L5CAG0KQGKFBERQ842DPKHHS&trk_contact=OQ5GR6GVANT80D4USM9M8RDINO&trk_module=wel&trk_sid=NPBGUE6BUHMFL3P3VNTR8CGMDK,desktop
6730,#7996,20180302,Accessory,Listrak,4,3,$60.00,/?trk_msg=K1L5CAG0KQGKFBERQ842DPKHHS&trk_contact=OQ5GR6GVANT80D4USM9M8RDINO&trk_module=wel&trk_sid=NPBGUE6BUHMFL3P3VNTR8CGMDK,desktop
6731,#7997,20180302,Accessory,google,1,1,$375.00,/,desktop
6732,#7997,20180302,Accessory,google,1,1,$199.00,/,desktop
6733,#7997,20180302,Accessory,google,1,1,$99.00,/,desktop
6734,#7997,20180302,Accessory,google,1,1,$25.00,/,desktop
6735,#7997,20180302,Accessory,google,1,1,$149.00,/,desktop
6736,#7997,20180302,Accessory,google,1,1,$20.00,/,desktop
6737,#7997,20180302,Accessory,google,1,1,$25.00,/,desktop
6738,#7997,20180302,Boat A,google,1,1,"$1,599.00",/,desktop
6739,#7995,20180301,Accessory,google,7,1,$65.00,/checkout/contact_information,desktop
6740,#7995,20180301,Accessory,google,7,1,$70.00,/checkout/contact_information,desktop
6741,#7995,20180301,Accessory,google,7,1,$99.00,/checkout/contact_information,desktop
6742,#7995,20180301,Accessory,google,7,1,$20.00,/checkout/contact_information,desktop
6743,#7995,20180301,Accessory,google,7,1,$25.00,/checkout/contact_information,desktop
6744,#7995,20180301,Boat B,google,7,1,"$1,299.00",/checkout/contact_information,desktop
6745,#7992,20180228,Accessory,google,8,1,$220.00,/,mobile
6746,#7993,20180228,Accessory,Listrak,6,1,$79.00,/collections/accessories?trk_msg=S9MIQ31G8A0476HRVBFG0R73AO&trk_contact=V2OEEJRKS3ORUQ4GDPUNP6DDTO&trk_sid=NA7HRKBFV6ECUMJUS76E0LIPRK,desktop
6747,#7994,20180228,Accessory,affirm.com,4,1,$199.00,/checkout/thank_you,desktop
6748,#7994,20180228,Boat A,affirm.com,4,1,"$1,599.00",/checkout/thank_you,desktop
6749,#7989,20180227,Accessory,google,3,1,$99.00,/,desktop
6750,#7989,20180227,Boat B,google,3,1,"$1,299.00",/,desktop
6751,#7990,20180227,Accessory,google,5,1,$99.00,/,desktop
6752,#7991,20180227,Accessory,google,1,1,$70.00,/,desktop
6753,#7987,20180226,Accessory,Listrak,5,1,$70.00,/products/bay-st?trk_msg=0UVPSTRS24EKF71UPMTROHBU6O&trk_contact=A1R2DN9VNDM5I98CEPA9SQRJHC&trk_sid=1EHVVVIT1LIH7V2QMO0AI6D06C,desktop
6754,#7987,20180226,Accessory,Listrak,5,1,$199.00,/products/bay-st?trk_msg=0UVPSTRS24EKF71UPMTROHBU6O&trk_contact=A1R2DN9VNDM5I98CEPA9SQRJHC&trk_sid=1EHVVVIT1LIH7V2QMO0AI6D06C,desktop
6755,#7987,20180226,Accessory,Listrak,5,1,$99.00,/products/bay-st?trk_msg=0UVPSTRS24EKF71UPMTROHBU6O&trk_contact=A1R2DN9VNDM5I98CEPA9SQRJHC&trk_sid=1EHVVVIT1LIH7V2QMO0AI6D06C,desktop
6756,#7987,20180226,Accessory,Listrak,5,1,$99.00,/products/bay-st?trk_msg=0UVPSTRS24EKF71UPMTROHBU6O&trk_contact=A1R2DN9VNDM5I98CEPA9SQRJHC&trk_sid=1EHVVVIT1LIH7V2QMO0AI6D06C,desktop
6757,#7987,20180226,Accessory,Listrak,5,1,$149.00,/products/bay-st?trk_msg=0UVPSTRS24EKF71UPMTROHBU6O&trk_contact=A1R2DN9VNDM5I98CEPA9SQRJHC&trk_sid=1EHVVVIT1LIH7V2QMO0AI6D06C,desktop
6758,#7987,20180226,Boat A,Listrak,5,1,"$1,599.00",/products/bay-st?trk_msg=0UVPSTRS24EKF71UPMTROHBU6O&trk_contact=A1R2DN9VNDM5I98CEPA9SQRJHC&trk_sid=1EHVVVIT1LIH7V2QMO0AI6D06C,desktop
6759,#7988,20180226,Accessory,google,1,1,$70.00,/,mobile
6760,#7988,20180226,Accessory,google,1,1,$79.00,/,mobile
6761,#7988,20180226,Accessory,google,1,1,$199.00,/,mobile
6762,#7988,20180226,Accessory,google,1,1,$149.00,/,mobile
6763,#7988,20180226,Accessory,google,1,2,$40.00,/,mobile
6764,#7985,20180225,Accessory,s2.socialannex.com,3,1,$199.00,/pages/refer-a-friend-invite-coupon-code?s2_reward_code=referral_statuses&statID=8689744&siteID=9996601&incentiveID=2865&socialType=14&userID=1232105&puID=827370&couponCodeInDiv=1&landingpage= &inner-circle= &ripple_id=&customer_id=&consultantID=&eventID=&share_id=,desktop
6765,#7985,20180225,Accessory,s2.socialannex.com,3,1,$99.00,/pages/refer-a-friend-invite-coupon-code?s2_reward_code=referral_statuses&statID=8689744&siteID=9996601&incentiveID=2865&socialType=14&userID=1232105&puID=827370&couponCodeInDiv=1&landingpage= &inner-circle= &ripple_id=&customer_id=&consultantID=&eventID=&share_id=,desktop
6766,#7985,20180225,Accessory,s2.socialannex.com,3,1,$99.00,/pages/refer-a-friend-invite-coupon-code?s2_reward_code=referral_statuses&statID=8689744&siteID=9996601&incentiveID=2865&socialType=14&userID=1232105&puID=827370&couponCodeInDiv=1&landingpage= &inner-circle= &ripple_id=&customer_id=&consultantID=&eventID=&share_id=,desktop
6767,#7986,20180225,Boat B,google,1,1,"$1,299.00",/,desktop
6768,#7982,20180224,Accessory,Listrak,16,1,$70.00,/cart?trk_msg=UOOM2K2TMPA478HARQK2F6IKCC&trk_contact=NIM7UI4CMBS3UT3T3TGJV42QFS&trk_sid=7T2L2VV8LBEBL1643AK9F6PTH0,mobile
6769,#7982,20180224,Accessory,Listrak,16,1,$99.00,/cart?trk_msg=UOOM2K2TMPA478HARQK2F6IKCC&trk_contact=NIM7UI4CMBS3UT3T3TGJV42QFS&trk_sid=7T2L2VV8LBEBL1643AK9F6PTH0,mobile
6770,#7982,20180224,Accessory,Listrak,16,1,$149.00,/cart?trk_msg=UOOM2K2TMPA478HARQK2F6IKCC&trk_contact=NIM7UI4CMBS3UT3T3TGJV42QFS&trk_sid=7T2L2VV8LBEBL1643AK9F6PTH0,mobile
6771,#7983,20180224,Accessory,google,4,1,$99.00,/,mobile
6772,#7983,20180224,Boat B,google,4,1,"$1,299.00",/,mobile
6773,#7984,20180224,Accessory,google,6,1,$199.00,/cart,desktop
6774,#7984,20180224,Accessory,google,6,1,$30.00,/cart,desktop
6775,#7981,20180223,Accessory,onenote.officeapps.live.com,3,1,$14.00,/collections/accessories/products/oru-pfd?variant=5938621185,desktop
6776,#7981,20180223,Accessory,onenote.officeapps.live.com,3,1,$99.00,/collections/accessories/products/oru-pfd?variant=5938621185,desktop
6777,#7981,20180223,Accessory,onenote.officeapps.live.com,3,1,$99.00,/collections/accessories/products/oru-pfd?variant=5938621185,desktop
6778,#7981,20180223,Accessory,onenote.officeapps.live.com,3,1,$25.00,/collections/accessories/products/oru-pfd?variant=5938621185,desktop
6779,#7979,20180222,Accessory,Listrak,1,1,$199.00,/cart?trk_msg=8OP0IM8J0FE43715QB1JPJTB2O&trk_contact=8VR3K5ER4JH40EVMTBD86DF5R4&trk_sid=VPHPB3CHL8PI1D2RG2J7272SRC,mobile
6780,#7979,20180222,Accessory,Listrak,1,1,$99.00,/cart?trk_msg=8OP0IM8J0FE43715QB1JPJTB2O&trk_contact=8VR3K5ER4JH40EVMTBD86DF5R4&trk_sid=VPHPB3CHL8PI1D2RG2J7272SRC,mobile
6781,#7979,20180222,Accessory,Listrak,1,1,$99.00,/cart?trk_msg=8OP0IM8J0FE43715QB1JPJTB2O&trk_contact=8VR3K5ER4JH40EVMTBD86DF5R4&trk_sid=VPHPB3CHL8PI1D2RG2J7272SRC,mobile
6782,#7979,20180222,Boat B,Listrak,1,1,"$1,299.00",/cart?trk_msg=8OP0IM8J0FE43715QB1JPJTB2O&trk_contact=8VR3K5ER4JH40EVMTBD86DF5R4&trk_sid=VPHPB3CHL8PI1D2RG2J7272SRC,mobile
6783,#7980,20180222,Accessory,google,3,2,$198.00,/account,tablet
6784,#7980,20180222,Boat A,google,3,2,"$3,198.00",/account,tablet
6785,#7976,20180221,Accessory,(direct),12,1,$99.00,/collections/accessories/products/oru-pfd?variant=5938636033,mobile
6786,#7976,20180221,Accessory,(direct),12,1,$99.00,/collections/accessories/products/oru-pfd?variant=5938636033,mobile
6787,#7977,20180221,Accessory,Listrak,6,2,$50.00,/products/coast-xt-certified-pre-owned?trk_msg=IF7VKTULGTA4B4VF41EKTVK7RC&trk_contact=DPO9L3O2SKKLS8O44V5DNDQ86S&trk_sid=AKLOG27DIP835OMIQBL79EQ0KO,desktop
6788,#7978,20180221,Accessory,google,3,1,$99.00,/checkout/shipping,mobile
6789,#7978,20180221,Accessory,google,3,1,$99.00,/checkout/shipping,mobile
6790,#7978,20180221,Accessory,google,3,1,$149.00,/checkout/shipping,mobile
6791,#7978,20180221,Boat A,google,3,1,"$1,599.00",/checkout/shipping,mobile
6792,#7974,20180220,Accessory,(direct),1,1,$99.00,/collections/accessories/products/oru-paddle,mobile
6793,#7975,20180220,Accessory,google,1,1,$30.00,/,tablet
6794,#7973,20180219,Boat B,(direct),4,1,"$1,299.00",/checkout/shipping,desktop
6795,#7967,20180218,Accessory,affirm.com,5,1,$99.00,/checkout/thank_you,desktop
6796,#7967,20180218,Boat B,affirm.com,5,1,"$1,299.00",/checkout/thank_you,desktop
6797,#7968,20180218,Accessory,(direct),1,2,$50.00,/,mobile
6798,#7970,20180218,Accessory,Listrak,4,1,$149.00,/checkout/contact_information,desktop
6799,#7970,20180218,Accessory,Listrak,4,1,$20.00,/checkout/contact_information,desktop
6800,#7963,20180215,Accessory,dealspotr.com,2,2,$50.00,/,tablet
6801,#7964,20180215,Boat B,(direct),1,1,"$1,099.00",/products/beach-lt-kayak-certified-pre-owned,desktop
6802,#7962,20180214,Boat B,google,8,1,"$1,099.00",/,mobile
6803,#7962,20180214,Accessory,google,8,1,$24.00,/,mobile
6804,#7958,20180213,Boat B,(direct),4,1,"$1,299.00",/collections/kayaks,mobile
6805,#7960,20180213,Accessory,Listrak,6,1,$99.00,/cart?trk_msg=6550N03E97A4RA2CNSTB78G80O&trk_contact=VOE10J0IF0AK206ARJD4KTQ00K&trk_sid=7KFB0LCJL9VKLU36UE0D2HMD8O,desktop
6806,#7961,20180213,Accessory,dealspotr.com,4,1,$99.00,/,desktop
6807,#7955,20180212,Accessory,yahoo,40,1,$375.00,/,desktop
6808,#7956,20180212,Boat A,google,71,1,"$1,599.00",/,desktop
6809,#7953,20180211,Accessory,dealspotr.com,3,1,$70.00,/,desktop
6810,#7953,20180211,Accessory,dealspotr.com,3,1,$199.00,/,desktop
6811,#7953,20180211,Accessory,dealspotr.com,3,1,$99.00,/,desktop
6812,#7953,20180211,Accessory,dealspotr.com,3,1,$99.00,/,desktop
6813,#7953,20180211,Accessory,dealspotr.com,3,1,$149.00,/,desktop
6814,#7953,20180211,Boat A,dealspotr.com,3,1,"$1,599.00",/,desktop
6815,#7954,20180211,Accessory,affirm.com,3,1,$199.00,/checkout/thank_you,mobile
6816,#7954,20180211,Accessory,affirm.com,3,1,$99.00,/checkout/thank_you,mobile
6817,#7954,20180211,Accessory,affirm.com,3,1,$20.00,/checkout/thank_you,mobile
6818,#7954,20180211,Boat B,affirm.com,3,1,"$1,299.00",/checkout/thank_you,mobile
6819,#7949,20180210,Boat B,google,1,1,"$1,299.00",/,desktop
6820,#7950,20180210,Accessory,google,6,1,$25.00,/,tablet
6821,#7951,20180210,Accessory,google,1,1,$199.00,/,desktop
6822,#7951,20180210,Accessory,google,1,1,$99.00,/,desktop
6823,#7951,20180210,Accessory,google,1,1,$149.00,/,desktop
6824,#7951,20180210,Accessory,google,1,1,$20.00,/,desktop
6825,#7951,20180210,Boat A,google,1,1,"$1,599.00",/,desktop
6826,#7952,20180210,Accessory,Listrak,2,1,$99.00,/collections/kayaks?trk_msg=0UVPSTRS24EKF71UPMTROHBU6O&trk_contact=3KDHC6Q267UIRKI33CVDU2F1HG&trk_sid=K4GF6OIT77JSOJ7JT19J8CEJC4,desktop
6827,#7952,20180210,Accessory,Listrak,2,1,$25.00,/collections/kayaks?trk_msg=0UVPSTRS24EKF71UPMTROHBU6O&trk_contact=3KDHC6Q267UIRKI33CVDU2F1HG&trk_sid=K4GF6OIT77JSOJ7JT19J8CEJC4,desktop
6828,#7952,20180210,Boat A,Listrak,2,1,"$1,599.00",/collections/kayaks?trk_msg=0UVPSTRS24EKF71UPMTROHBU6O&trk_contact=3KDHC6Q267UIRKI33CVDU2F1HG&trk_sid=K4GF6OIT77JSOJ7JT19J8CEJC4,desktop
6829,#7948,20180209,Accessory,Listrak,4,1,$70.00,/collections/kayaks?trk_msg=0UVPSTRS24EKF71UPMTROHBU6O&trk_contact=BDVDL58BOCOQCH162OTL88A5O4&trk_sid=LL5TV4LQ9EKR58222QVKPCTTS0,desktop
6830,#7948,20180209,Boat A,Listrak,4,1,"$1,599.00",/collections/kayaks?trk_msg=0UVPSTRS24EKF71UPMTROHBU6O&trk_contact=BDVDL58BOCOQCH162OTL88A5O4&trk_sid=LL5TV4LQ9EKR58222QVKPCTTS0,desktop
6831,#7943,20180207,Accessory,google,3,2,$50.00,/checkout/contact_information,desktop
6832,#7944,20180207,Accessory,Listrak,5,1,$15.00,/cart?trk_msg=8OP0IM8J0FE43715QB1JPJTB2O&trk_contact=M89GACG5PVPFTOFM3PI0DL0JQS&trk_sid=U2UHRRKSP6NI0N50L0MAMEJAL8,desktop
6833,#7944,20180207,Accessory,Listrak,5,2,$30.00,/cart?trk_msg=8OP0IM8J0FE43715QB1JPJTB2O&trk_contact=M89GACG5PVPFTOFM3PI0DL0JQS&trk_sid=U2UHRRKSP6NI0N50L0MAMEJAL8,desktop
6834,#7944,20180207,Accessory,Listrak,5,1,$30.00,/cart?trk_msg=8OP0IM8J0FE43715QB1JPJTB2O&trk_contact=M89GACG5PVPFTOFM3PI0DL0JQS&trk_sid=U2UHRRKSP6NI0N50L0MAMEJAL8,desktop
6835,#7946,20180207,Accessory,google,1,1,$99.00,/,desktop
6836,#7946,20180207,Accessory,google,1,1,$25.00,/,desktop
6837,#7946,20180207,Boat A,google,1,1,"$1,599.00",/,desktop
6838,#7938,20180206,Accessory,bing,1,4,$100.00,/products/repair-kit,desktop
6839,#7940,20180206,Accessory,Listrak,2,1,$199.00,/,desktop
6840,#7940,20180206,Boat B,Listrak,2,1,"$1,299.00",/,desktop
6841,#7941,20180206,Accessory,google,4,1,$24.00,/,mobile
6842,#7941,20180206,Accessory,google,4,1,$79.00,/,mobile
6843,#7941,20180206,Accessory,google,4,1,$25.00,/,mobile
6844,#7942,20180206,Accessory,(direct),1,1,$65.00,/checkout/payment,desktop
6845,#7933,20180205,Accessory,google,15,1,$25.00,/cart,mobile
6846,#7933,20180205,Accessory,google,15,1,$149.00,/cart,mobile
6847,#7933,20180205,Accessory,google,15,1,$30.00,/cart,mobile
6848,#7935,20180205,Boat B,google,1,1,"$1,099.00",/,desktop
6849,#7935,20180205,Accessory,google,1,1,$375.00,/,desktop
6850,#7936,20180205,Boat C,affirm.com,4,1,"$2,499.00",/checkout/thank_you,desktop
6851,#7937,20180205,Accessory,(direct),1,1,$30.00,/collections/replacementparts/products/zipper-channels-for-bay-st-set-of-2,mobile
6852,#7930,20180204,Accessory,Listrak,30,1,$70.00,/collections/oru-branded-gear?trk_msg=5U5MPVDIK2FKJAC6AFHEG3PUPG&trk_contact=1J61H53N00IMAAF6QS19FB1N5O&trk_sid=Q9AI3UBQEBOOGGNNNQB4B832B0,desktop
6853,#7930,20180204,Accessory,Listrak,30,1,$79.00,/collections/oru-branded-gear?trk_msg=5U5MPVDIK2FKJAC6AFHEG3PUPG&trk_contact=1J61H53N00IMAAF6QS19FB1N5O&trk_sid=Q9AI3UBQEBOOGGNNNQB4B832B0,desktop
6854,#7930,20180204,Accessory,Listrak,30,2,$40.00,/collections/oru-branded-gear?trk_msg=5U5MPVDIK2FKJAC6AFHEG3PUPG&trk_contact=1J61H53N00IMAAF6QS19FB1N5O&trk_sid=Q9AI3UBQEBOOGGNNNQB4B832B0,desktop
6855,#7931,20180204,Boat B,s4.socialannex.net,18,1,"$1,099.00",/checkout/payment,mobile
6856,#7932,20180204,Accessory,s4.socialannex.net,7,1,$25.00,/products/bay-st?s4_reward_code=none&incentive_id=1&stat_id=19595410,desktop
6857,#7932,20180204,Boat A,s4.socialannex.net,7,1,"$1,599.00",/products/bay-st?s4_reward_code=none&incentive_id=1&stat_id=19595410,desktop
6858,#7929,20180203,Accessory,Listrak,10,1,$220.00,/collections/accessories?trk_msg=JHAU8IQV2HM4V6BDBJ26LR6AHK&trk_contact=LUCHBO8T4NL9DL7S9FHTAI5NH4&trk_sid=3QFAHSG75FDSNG83EN7RD12ETS,mobile
6859,#7927,20180202,Accessory,outlook.live.com,3,1,$99.00,/cart,desktop
6860,#7928,20180202,Boat B,google,6,1,"$1,099.00",/,mobile
6861,#7924,20180131,Accessory,Listrak,15,1,$24.00,/collections/oru-branded-gear?trk_msg=5U5MPVDIK2FKJAC6AFHEG3PUPG&trk_contact=1QBL9M4RPV39G6A8OE33OLAUU8&trk_sid=81UAUM791HN9FVF5CE07RC9DV0,desktop
6862,#7924,20180131,Accessory,Listrak,15,1,$25.00,/collections/oru-branded-gear?trk_msg=5U5MPVDIK2FKJAC6AFHEG3PUPG&trk_contact=1QBL9M4RPV39G6A8OE33OLAUU8&trk_sid=81UAUM791HN9FVF5CE07RC9DV0,desktop
6863,#7925,20180131,Accessory,(direct),1,1,$15.00,/collections/replacementparts,mobile
6864,#7916,20180130,Accessory,Listrak,13,1,"$1,189.00",/collections/limited-edition-kayaks/products/the-indonesia-boat?trk_msg=5U5MPVDIK2FKJAC6AFHEG3PUPG&trk_contact=UJB0643F6R3ARJDML2LHIQNON0&trk_sid=4LIHEU4AD8H9AS6M07OGCN5FU0,desktop
6865,#7917,20180130,Accessory,Listrak,1,1,"$1,189.00",/collections/limited-edition-kayaks/products/the-indonesia-boat?trk_msg=5U5MPVDIK2FKJAC6AFHEG3PUPG&trk_contact=JQ73Q2UCRRLG55STVLHO9DR3C8&trk_sid=626HEFNS3QRHUE51LBBC5KH1SC,desktop
6866,#7918,20180130,Accessory,affirm.com,2,1,$65.00,/checkout/thank_you,desktop
6867,#7918,20180130,Accessory,affirm.com,2,1,$65.00,/products/beach-lt,desktop
6868,#7918,20180130,Accessory,affirm.com,3,1,$65.00,/checkout/thank_you,desktop
6869,#7918,20180130,Accessory,affirm.com,3,1,$65.00,/products/beach-lt,desktop
6870,#7918,20180130,Accessory,affirm.com,2,1,$99.00,/checkout/thank_you,desktop
6871,#7918,20180130,Accessory,affirm.com,2,1,$99.00,/products/beach-lt,desktop
6872,#7918,20180130,Accessory,affirm.com,3,1,$99.00,/checkout/thank_you,desktop
6873,#7918,20180130,Accessory,affirm.com,3,1,$99.00,/products/beach-lt,desktop
6874,#7918,20180130,Accessory,affirm.com,2,2,$40.00,/checkout/thank_you,desktop
6875,#7918,20180130,Accessory,affirm.com,2,2,$40.00,/products/beach-lt,desktop
6876,#7918,20180130,Accessory,affirm.com,3,2,$40.00,/checkout/thank_you,desktop
6877,#7918,20180130,Accessory,affirm.com,3,2,$40.00,/products/beach-lt,desktop
6878,#7918,20180130,Accessory,affirm.com,2,1,"$1,189.00",/checkout/thank_you,desktop
6879,#7918,20180130,Accessory,affirm.com,2,1,"$1,189.00",/products/beach-lt,desktop
6880,#7918,20180130,Accessory,affirm.com,3,1,"$1,189.00",/checkout/thank_you,desktop
6881,#7918,20180130,Accessory,affirm.com,3,1,"$1,189.00",/products/beach-lt,desktop
6882,#7919,20180130,Accessory,Listrak,1,1,$14.00,/collections/oru-branded-gear/products/oru-kayak-water-bottle?trk_msg=5U5MPVDIK2FKJAC6AFHEG3PUPG&trk_contact=U0J79O5CJ0RJ2CSL5SA08O4DGS&trk_sid=V40OUGGFDGONEO950DTQTPS1JS,tablet
6883,#7920,20180130,Accessory,Listrak,10,1,$24.00,/collections/oru-branded-gear/products/back_for_good_oru-t-shirt?trk_msg=5U5MPVDIK2FKJAC6AFHEG3PUPG&trk_contact=CPKI74GP80TN4HJKIKHLJ8NNPG&trk_sid=U3H07PARNSE7J1ECQN9IDTTC0C,desktop
6884,#7921,20180130,Accessory,(direct),1,1,$30.00,/collections/replacementparts/products/replacement-seamchannels?variant=10471156545,desktop
6885,#7922,20180130,Accessory,Listrak,1,2,$40.00,/collections/oru-branded-gear?trk_msg=5U5MPVDIK2FKJAC6AFHEG3PUPG&trk_contact=8SMP9I0PUTASJ605VOR1F772VS&trk_sid=JNL0S4B10AGIFIVEVPPN4ECIT0,desktop
6886,#7923,20180130,Accessory,Listrak,2,1,$65.00,/collections/accessories?trk_msg=5U5MPVDIK2FKJAC6AFHEG3PUPG&trk_contact=C44HPCPQOMFK7UNC7H7JETPL2C&trk_sid=UTO3PUDHKQK32R8QE616NQ9Q5S,mobile
6887,#7923,20180130,Accessory,Listrak,2,1,$24.00,/collections/accessories?trk_msg=5U5MPVDIK2FKJAC6AFHEG3PUPG&trk_contact=C44HPCPQOMFK7UNC7H7JETPL2C&trk_sid=UTO3PUDHKQK32R8QE616NQ9Q5S,mobile
6888,#7923,20180130,Accessory,Listrak,2,1,$25.00,/collections/accessories?trk_msg=5U5MPVDIK2FKJAC6AFHEG3PUPG&trk_contact=C44HPCPQOMFK7UNC7H7JETPL2C&trk_sid=UTO3PUDHKQK32R8QE616NQ9Q5S,mobile
